,time,code,open,high,low,close,volume
632,2014-08-14,000300.XSHG,2357.2,2363.18,2334.08,2335.95,9796949300.0
633,2014-08-15,000300.XSHG,2337.99,2366.9,2333.12,2360.64,9359254600.0
634,2014-08-18,000300.XSHG,2366.27,2379.8,2361.2,2374.56,10450955400.0
635,2014-08-19,000300.XSHG,2378.89,2379.47,2358.97,2374.77,11585002000.0
636,2014-08-20,000300.XSHG,2371.65,2375.47,2360.84,2366.14,10128808800.0
637,2014-08-21,000300.XSHG,2365.73,2367.46,2333.3,2354.24,10069021100.0
638,2014-08-22,000300.XSHG,2352.32,2368.46,2350.99,2365.36,8982393800.0
639,2014-08-25,000300.XSHG,2367.02,2367.61,2338.45,2342.86,9737371700.0
640,2014-08-26,000300.XSHG,2339.6,2350.39,2317.18,2324.09,9384422200.0
641,2014-08-27,000300.XSHG,2323.79,2336.74,2322.89,2327.59,6767622100.0
642,2014-08-28,000300.XSHG,2328.06,2336.36,2309.64,2311.28,7049065500.0
643,2014-08-29,000300.XSHG,2317.3,2338.77,2313.26,2338.29,6321142300.0
644,2014-09-01,000300.XSHG,2340.93,2355.55,2338.53,2355.32,7732087000.0
645,2014-09-02,000300.XSHG,2359.86,2387.66,2349.95,2386.46,11443673300.0
646,2014-09-03,000300.XSHG,2389.69,2414.26,2389.68,2408.84,12973420400.0
647,2014-09-04,000300.XSHG,2411.93,2427.3,2404.08,2426.22,11127229800.0
648,2014-09-05,000300.XSHG,2433.17,2450.63,2427.99,2449.26,13355176400.0
649,2014-09-09,000300.XSHG,2452.23,2454.89,2437.08,2445.22,11819434400.0
650,2014-09-10,000300.XSHG,2435.59,2437.08,2422.65,2432.43,10917551700.0
651,2014-09-11,000300.XSHG,2430.68,2461.47,2417.27,2423.45,13298258300.0
652,2014-09-12,000300.XSHG,2418.75,2438.36,2412.62,2438.36,10916017000.0
653,2014-09-15,000300.XSHG,2433.0,2439.25,2418.96,2437.19,12224715900.0
654,2014-09-16,000300.XSHG,2440.34,2442.92,2386.98,2388.76,18674279100.0
655,2014-09-17,000300.XSHG,2395.36,2405.37,2379.09,2401.33,12526902800.0
656,2014-09-18,000300.XSHG,2396.38,2414.95,2389.62,2408.66,11592637600.0
657,2014-09-19,000300.XSHG,2409.31,2430.15,2402.31,2425.21,10181357700.0
658,2014-09-22,000300.XSHG,2419.33,2419.33,2374.11,2378.92,10224087000.0
659,2014-09-23,000300.XSHG,2379.52,2402.48,2379.52,2399.46,8403334100.0
660,2014-09-24,000300.XSHG,2391.42,2443.98,2387.07,2441.86,14271353000.0
661,2014-09-25,000300.XSHG,2453.42,2462.67,2429.59,2436.97,13866189100.0
662,2014-09-26,000300.XSHG,2430.81,2439.65,2420.5,2437.2,10029949400.0
663,2014-09-29,000300.XSHG,2443.91,2453.66,2435.61,2447.8,12340172700.0
664,2014-09-30,000300.XSHG,2452.17,2454.89,2444.2,2450.99,11580422900.0
665,2014-10-08,000300.XSHG,2460.87,2478.38,2445.27,2478.38,12195360400.0
666,2014-10-09,000300.XSHG,2480.2,2488.11,2461.11,2481.95,13792392000.0
667,2014-10-10,000300.XSHG,2472.1,2482.14,2457.68,2466.79,14763430700.0
668,2014-10-13,000300.XSHG,2457.41,2460.39,2430.55,2454.95,13159336200.0
669,2014-10-14,000300.XSHG,2451.09,2467.9,2436.34,2446.56,12739370500.0
670,2014-10-15,000300.XSHG,2444.54,2465.5,2431.19,2463.87,13580188200.0
671,2014-10-16,000300.XSHG,2448.97,2480.3,2441.82,2444.39,15816660300.0
672,2014-10-17,000300.XSHG,2443.22,2456.11,2410.4,2441.73,13275998800.0
673,2014-10-20,000300.XSHG,2448.45,2456.62,2441.9,2454.71,9143540100.0
674,2014-10-21,000300.XSHG,2453.41,2459.26,2432.55,2433.39,9624191200.0
675,2014-10-22,000300.XSHG,2434.89,2447.47,2417.56,2418.64,8865619300.0
676,2014-10-23,000300.XSHG,2415.44,2424.66,2392.53,2395.94,10349183900.0
677,2014-10-24,000300.XSHG,2397.85,2404.99,2385.72,2390.71,7497486900.0
678,2014-10-27,000300.XSHG,2377.54,2377.54,2361.68,2368.83,7386244700.0
679,2014-10-28,000300.XSHG,2373.16,2416.77,2373.16,2416.65,10152305500.0
680,2014-10-29,000300.XSHG,2423.81,2461.27,2415.7,2451.38,15858406200.0
681,2014-10-30,000300.XSHG,2450.36,2474.38,2443.76,2468.93,18962635300.0
682,2014-10-31,000300.XSHG,2473.5,2512.19,2466.5,2508.32,23917241200.0
683,2014-11-03,000300.XSHG,2515.82,2524.17,2502.06,2512.55,20580122800.0
684,2014-11-04,000300.XSHG,2511.04,2517.46,2498.61,2513.17,21824700500.0
685,2014-11-05,000300.XSHG,2516.87,2519.4,2499.23,2503.45,19049186200.0
686,2014-11-06,000300.XSHG,2505.17,2510.99,2482.98,2506.07,14965111700.0
687,2014-11-07,000300.XSHG,2508.76,2541.55,2489.42,2502.15,20876091100.0
688,2014-11-10,000300.XSHG,2529.83,2565.73,2514.71,2565.73,22659973500.0
689,2014-11-11,000300.XSHG,2578.44,2602.37,2532.57,2558.61,32371165600.0
690,2014-11-12,000300.XSHG,2545.4,2594.32,2539.6,2594.32,18468626100.0
691,2014-11-13,000300.XSHG,2597.39,2607.52,2567.46,2579.75,21981561500.0
692,2014-11-14,000300.XSHG,2569.21,2581.93,2557.67,2581.09,16504996500.0
693,2014-11-17,000300.XSHG,2613.51,2614.09,2565.94,2567.1,15847809500.0
694,2014-11-18,000300.XSHG,2565.27,2570.21,2534.93,2541.42,14294135600.0
695,2014-11-19,000300.XSHG,2538.23,2550.5,2531.32,2537.22,12214697400.0
696,2014-11-20,000300.XSHG,2528.78,2545.47,2522.84,2537.1,10614986400.0
697,2014-11-21,000300.XSHG,2537.54,2585.36,2530.03,2583.45,15102813900.0
698,2014-11-24,000300.XSHG,2614.16,2667.67,2602.94,2649.26,27983972000.0
699,2014-11-25,000300.XSHG,2650.09,2686.06,2643.84,2685.56,22261169900.0
700,2014-11-26,000300.XSHG,2695.26,2723.36,2690.31,2723.02,24396248500.0
701,2014-11-27,000300.XSHG,2737.03,2754.49,2718.7,2754.49,26546473000.0
702,2014-11-28,000300.XSHG,2753.93,2809.54,2740.37,2808.82,37532366200.0
703,2014-12-01,000300.XSHG,2825.61,2855.33,2808.65,2819.81,36548741700.0
704,2014-12-02,000300.XSHG,2807.34,2944.51,2804.29,2923.94,36146532200.0
705,2014-12-03,000300.XSHG,2936.12,3028.22,2912.25,2967.55,46615668500.0
706,2014-12-04,000300.XSHG,2975.4,3104.89,2968.88,3104.35,42681292800.0
707,2014-12-05,000300.XSHG,3143.97,3195.8,3011.94,3124.89,52488126000.0
708,2014-12-08,000300.XSHG,3108.27,3270.88,3075.7,3252.88,48446234400.0
709,2014-12-09,000300.XSHG,3233.1,3387.83,3074.52,3106.91,63287456700.0
710,2014-12-10,000300.XSHG,3120.21,3229.05,3058.19,3221.55,42501870800.0
711,2014-12-11,000300.XSHG,3185.16,3254.42,3158.44,3183.01,36709169100.0
712,2014-12-12,000300.XSHG,3182.92,3239.45,3167.93,3193.23,30106532500.0
713,2014-12-15,000300.XSHG,3176.83,3226.22,3143.3,3217.23,29019383400.0
714,2014-12-16,000300.XSHG,3221.36,3303.4,3207.69,3303.4,35812384700.0
715,2014-12-17,000300.XSHG,3325.82,3368.19,3275.74,3360.6,44814077000.0
716,2014-12-18,000300.XSHG,3359.09,3393.71,3322.23,3345.93,35597020700.0
717,2014-12-19,000300.XSHG,3345.63,3397.18,3280.92,3383.17,41121159000.0
718,2014-12-22,000300.XSHG,3396.25,3455.21,3357.66,3394.48,54980167100.0
719,2014-12-23,000300.XSHG,3358.8,3431.78,3316.91,3324.92,36973609300.0
720,2014-12-24,000300.XSHG,3332.15,3340.36,3188.49,3230.39,31744958700.0
721,2014-12-25,000300.XSHG,3254.48,3335.78,3226.32,3335.42,30979954700.0
722,2014-12-26,000300.XSHG,3343.64,3453.34,3335.01,3445.84,38461412400.0
723,2014-12-29,000300.XSHG,3502.18,3524.28,3405.84,3455.45,42501503700.0
724,2014-12-30,000300.XSHG,3450.81,3491.83,3422.17,3457.55,32823387300.0
725,2014-12-31,000300.XSHG,3462.39,3542.34,3452.5,3533.7,34593476000.0
726,2015-01-05,000300.XSHG,3566.09,3669.04,3551.51,3641.54,45119809800.0
727,2015-01-06,000300.XSHG,3608.43,3683.23,3587.23,3641.06,42096218500.0
728,2015-01-07,000300.XSHG,3620.92,3671.19,3601.7,3643.79,32019123200.0
729,2015-01-08,000300.XSHG,3650.07,3659.95,3552.1,3559.26,29500304500.0
730,2015-01-09,000300.XSHG,3547.57,3689.75,3536.39,3546.72,34998267200.0
731,2015-01-12,000300.XSHG,3531.51,3560.53,3461.32,3513.58,26656717500.0
732,2015-01-13,000300.XSHG,3506.45,3550.16,3494.77,3514.04,18715396500.0
733,2015-01-14,000300.XSHG,3522.91,3547.24,3471.56,3502.42,19601251000.0
734,2015-01-15,000300.XSHG,3501.72,3604.12,3482.27,3604.12,23781233800.0
735,2015-01-16,000300.XSHG,3616.25,3662.16,3601.26,3635.15,28268161400.0
736,2015-01-19,000300.XSHG,3414.01,3497.25,3330.98,3355.16,32950527500.0
737,2015-01-20,000300.XSHG,3336.79,3419.2,3325.68,3396.22,29784323200.0
738,2015-01-21,000300.XSHG,3420.49,3557.79,3409.43,3548.89,33792821000.0
739,2015-01-22,000300.XSHG,3551.05,3576.76,3520.05,3567.61,26885359900.0
740,2015-01-23,000300.XSHG,3582.09,3627.81,3548.63,3571.73,28017217200.0
741,2015-01-26,000300.XSHG,3580.12,3611.62,3559.38,3607.99,23976620300.0
742,2015-01-27,000300.XSHG,3614.04,3616.26,3510.02,3574.93,28766917900.0
743,2015-01-28,000300.XSHG,3547.24,3583.31,3512.39,3525.32,21622021400.0
744,2015-01-29,000300.XSHG,3474.91,3505.58,3453.9,3481.8,21161886000.0
745,2015-01-30,000300.XSHG,3496.89,3514.22,3431.94,3434.39,19647915700.0
746,2015-02-02,000300.XSHG,3360.19,3407.26,3347.09,3353.96,19518369900.0
747,2015-02-03,000300.XSHG,3388.6,3441.71,3360.72,3437.45,19284609600.0
748,2015-02-04,000300.XSHG,3446.14,3476.82,3399.57,3401.77,19130434900.0
749,2015-02-05,000300.XSHG,3487.95,3487.95,3366.86,3366.95,25043060900.0
750,2015-02-06,000300.XSHG,3352.33,3374.05,3285.93,3312.42,19266418600.0
751,2015-02-09,000300.XSHG,3305.73,3376.53,3298.6,3345.92,17235382000.0
752,2015-02-10,000300.XSHG,3345.08,3407.18,3339.55,3406.94,15930908800.0
753,2015-02-11,000300.XSHG,3415.98,3445.66,3412.14,3434.12,14461377200.0
754,2015-02-12,000300.XSHG,3435.36,3453.58,3405.63,3442.87,15608169100.0
755,2015-02-13,000300.XSHG,3458.83,3509.51,3452.08,3469.83,20108997100.0
756,2015-02-16,000300.XSHG,3473.29,3504.47,3466.61,3499.48,16564134300.0
757,2015-02-17,000300.XSHG,3511.54,3536.82,3511.09,3522.32,16532831300.0
758,2015-02-25,000300.XSHG,3529.55,3529.55,3463.95,3478.73,16553935100.0
759,2015-02-26,000300.XSHG,3473.71,3569.33,3456.87,3566.3,22932843800.0
760,2015-02-27,000300.XSHG,3565.23,3594.81,3560.45,3572.84,22278643800.0
761,2015-03-02,000300.XSHG,3603.45,3608.69,3566.53,3601.26,24817612500.0
762,2015-03-03,000300.XSHG,3579.32,3579.32,3504.2,3507.9,26186648900.0
763,2015-03-04,000300.XSHG,3514.67,3540.91,3497.17,3530.82,19966398100.0
764,2015-03-05,000300.XSHG,3513.25,3517.08,3467.68,3496.34,21750880500.0
765,2015-03-06,000300.XSHG,3501.18,3516.24,3472.39,3478.52,18151805400.0
766,2015-03-09,000300.XSHG,3449.7,3546.7,3417.49,3537.75,23394041100.0
767,2015-03-10,000300.XSHG,3523.64,3551.2,3511.99,3520.61,19426765700.0
768,2015-03-11,000300.XSHG,3524.57,3568.92,3512.22,3524.65,18894782500.0
769,2015-03-12,000300.XSHG,3557.69,3603.34,3536.53,3592.84,26566462500.0
770,2015-03-13,000300.XSHG,3604.67,3641.39,3594.74,3617.66,24686476800.0
771,2015-03-16,000300.XSHG,3641.77,3705.74,3621.12,3705.67,27543830700.0
772,2015-03-17,000300.XSHG,3733.96,3762.57,3716.81,3757.12,37162566600.0
773,2015-03-18,000300.XSHG,3769.09,3846.05,3763.85,3846.05,41519001100.0
774,2015-03-19,000300.XSHG,3851.25,3859.13,3809.71,3839.74,39154763000.0
775,2015-03-20,000300.XSHG,3852.49,3916.86,3832.42,3892.57,40181755200.0
776,2015-03-23,000300.XSHG,3923.08,3972.3,3922.21,3972.06,39111992200.0
777,2015-03-24,000300.XSHG,3980.07,3989.86,3883.78,3973.05,46858131200.0
778,2015-03-25,000300.XSHG,3961.58,3980.72,3913.99,3940.41,37996885100.0
779,2015-03-26,000300.XSHG,3921.74,3992.0,3892.88,3950.0,34675631500.0
780,2015-03-27,000300.XSHG,3957.54,3993.03,3932.87,3971.7,29875606400.0
781,2015-03-30,000300.XSHG,3999.02,4101.65,3999.02,4088.18,42829702000.0
782,2015-03-31,000300.XSHG,4138.89,4166.02,4037.77,4051.2,43606563500.0
783,2015-04-01,000300.XSHG,4057.5,4139.5,4046.94,4123.9,32951285300.0
784,2015-04-02,000300.XSHG,4149.95,4156.84,4068.65,4124.78,33907048700.0
785,2015-04-03,000300.XSHG,4104.67,4170.56,4092.38,4170.54,32130376600.0
786,2015-04-07,000300.XSHG,4213.89,4260.47,4197.02,4260.04,41536265400.0
787,2015-04-08,000300.XSHG,4277.45,4304.78,4204.83,4295.8,45867671500.0
788,2015-04-09,000300.XSHG,4316.96,4332.17,4212.61,4262.14,43969990200.0
789,2015-04-10,000300.XSHG,4249.38,4351.69,4231.2,4344.42,34819017000.0
790,2015-04-13,000300.XSHG,4394.05,4432.02,4361.59,4421.07,43415303600.0
791,2015-04-14,000300.XSHG,4432.13,4474.35,4385.91,4438.18,43443212600.0
792,2015-04-15,000300.XSHG,4439.31,4476.0,4379.61,4380.51,47215413100.0
793,2015-04-16,000300.XSHG,4355.49,4513.77,4335.63,4513.55,42260374800.0
794,2015-04-17,000300.XSHG,4578.68,4630.27,4553.9,4596.14,55280266300.0
795,2015-04-20,000300.XSHG,4615.03,4671.17,4492.6,4521.92,68643907500.0
796,2015-04-21,000300.XSHG,4520.46,4620.06,4504.56,4619.16,49031499100.0
797,2015-04-22,000300.XSHG,4637.06,4740.93,4632.59,4739.81,51621379200.0
798,2015-04-23,000300.XSHG,4764.48,4782.04,4693.97,4740.89,49743095400.0
799,2015-04-24,000300.XSHG,4682.63,4730.43,4618.32,4702.64,48015293600.0
800,2015-04-27,000300.XSHG,4753.87,4810.48,4735.31,4807.59,51307654800.0
801,2015-04-28,000300.XSHG,4811.32,4839.08,4703.57,4741.86,60863854500.0
802,2015-04-29,000300.XSHG,4722.9,4797.93,4695.79,4774.33,39505698000.0
803,2015-04-30,000300.XSHG,4788.41,4818.73,4749.48,4749.89,39972744400.0
804,2015-05-04,000300.XSHG,4757.64,4795.91,4699.4,4787.74,37784385300.0
805,2015-05-05,000300.XSHG,4785.19,4785.19,4572.98,4596.84,46041962600.0
806,2015-05-06,000300.XSHG,4626.23,4700.91,4511.76,4553.33,37607370200.0
807,2015-05-07,000300.XSHG,4520.82,4546.34,4467.46,4470.09,29775920300.0
808,2015-05-08,000300.XSHG,4515.55,4559.06,4445.59,4558.4,30240796700.0
809,2015-05-11,000300.XSHG,4582.09,4690.95,4535.15,4690.53,37383842000.0
810,2015-05-12,000300.XSHG,4692.12,4748.0,4660.02,4747.42,37705389100.0
811,2015-05-13,000300.XSHG,4746.71,4758.0,4678.85,4718.44,37073042400.0
812,2015-05-14,000300.XSHG,4717.95,4735.28,4670.17,4700.78,33772515200.0
813,2015-05-15,000300.XSHG,4690.76,4690.76,4592.05,4617.47,32843116600.0
814,2015-05-18,000300.XSHG,4582.06,4623.38,4565.06,4575.14,26918048900.0
815,2015-05-19,000300.XSHG,4577.64,4740.01,4577.64,4731.22,31478595200.0
816,2015-05-20,000300.XSHG,4751.57,4843.1,4745.21,4754.92,36318074800.0
817,2015-05-21,000300.XSHG,4768.69,4841.61,4746.03,4840.98,30505453700.0
818,2015-05-22,000300.XSHG,4895.93,4951.99,4870.6,4951.34,45584671800.0
819,2015-05-25,000300.XSHG,4949.11,5099.84,4949.11,5099.49,46573659000.0
820,2015-05-26,000300.XSHG,5140.8,5199.3,5063.15,5198.92,48794935900.0
821,2015-05-27,000300.XSHG,5216.17,5226.84,5126.86,5181.43,47079873000.0
822,2015-05-28,000300.XSHG,5174.1,5213.18,4831.33,4834.01,57182904700.0
823,2015-05-29,000300.XSHG,4839.53,4924.3,4665.52,4840.83,42787885900.0
824,2015-06-01,000300.XSHG,4862.76,5079.32,4835.77,5076.18,41750374100.0
825,2015-06-02,000300.XSHG,5091.27,5162.56,5047.08,5161.87,41297319600.0
826,2015-06-03,000300.XSHG,5176.6,5186.97,5059.49,5143.59,41425827000.0
827,2015-06-04,000300.XSHG,5156.01,5194.23,4863.47,5181.42,48276726800.0
828,2015-06-05,000300.XSHG,5254.9,5288.34,5104.18,5230.55,54596119600.0
829,2015-06-08,000300.XSHG,5259.41,5370.61,5202.6,5353.75,63731323700.0
830,2015-06-09,000300.XSHG,5379.47,5380.43,5251.21,5317.46,57042726300.0
831,2015-06-10,000300.XSHG,5254.3,5374.83,5209.68,5309.11,44216567600.0
832,2015-06-11,000300.XSHG,5305.14,5329.3,5248.16,5306.59,39233875500.0
833,2015-06-12,000300.XSHG,5329.28,5351.65,5283.09,5335.11,43013138600.0
834,2015-06-15,000300.XSHG,5354.01,5362.45,5207.31,5221.17,47574570300.0
835,2015-06-16,000300.XSHG,5165.02,5204.3,5015.27,5064.82,41167563800.0
836,2015-06-17,000300.XSHG,5072.31,5158.37,4949.29,5138.83,39712418700.0
837,2015-06-18,000300.XSHG,5107.69,5121.22,4926.43,4930.55,36439581400.0
838,2015-06-19,000300.XSHG,4847.06,4910.45,4634.69,4637.05,35810474400.0
839,2015-06-23,000300.XSHG,4641.43,4786.95,4455.33,4786.09,36508794400.0
840,2015-06-24,000300.XSHG,4811.6,4883.73,4744.31,4880.13,43463872300.0
841,2015-06-25,000300.XSHG,4906.24,4919.26,4667.22,4706.52,44613598200.0
842,2015-06-26,000300.XSHG,4573.87,4650.19,4278.68,4336.19,44663979000.0
843,2015-06-29,000300.XSHG,4446.84,4451.17,4000.93,4191.55,52566248200.0
844,2015-06-30,000300.XSHG,4161.07,4475.77,4016.01,4473.0,52704528000.0
845,2015-07-01,000300.XSHG,4408.98,4526.13,4235.7,4253.02,43172141100.0
846,2015-07-02,000300.XSHG,4287.73,4312.19,4000.06,4108.0,45706219400.0
847,2015-07-03,000300.XSHG,4017.2,4164.63,3785.9,3885.92,42930085000.0
848,2015-07-06,000300.XSHG,4218.27,4218.27,3832.47,3998.54,64809453000.0
849,2015-07-07,000300.XSHG,3877.85,3960.64,3743.62,3928.0,67938500700.0
850,2015-07-08,000300.XSHG,3651.06,3762.62,3612.25,3663.04,58146709700.0
851,2015-07-09,000300.XSHG,3621.68,3930.26,3537.83,3897.63,50387061000.0
852,2015-07-10,000300.XSHG,3916.27,4179.11,3887.55,4106.56,50070180200.0
853,2015-07-13,000300.XSHG,4132.23,4278.16,4072.43,4211.81,50209218600.0
854,2015-07-14,000300.XSHG,4178.63,4258.51,4062.5,4112.15,45442200900.0
855,2015-07-15,000300.XSHG,4068.88,4114.24,3899.51,3966.76,42195636700.0
856,2015-07-16,000300.XSHG,3949.64,4067.02,3856.32,3997.36,33053134500.0
857,2015-07-17,000300.XSHG,4023.76,4190.19,4000.23,4151.5,33110713100.0
858,2015-07-20,000300.XSHG,4157.06,4221.69,4106.39,4160.61,35267347200.0
859,2015-07-21,000300.XSHG,4109.76,4201.48,4081.7,4166.01,31837494500.0
860,2015-07-22,000300.XSHG,4148.56,4187.43,4094.71,4157.16,31894599700.0
861,2015-07-23,000300.XSHG,4158.93,4262.06,4148.82,4250.81,35447175900.0
862,2015-07-24,000300.XSHG,4255.2,4299.65,4154.62,4176.28,39204537300.0
863,2015-07-27,000300.XSHG,4097.8,4156.31,3817.17,3818.73,36505451100.0
864,2015-07-28,000300.XSHG,3690.97,3883.45,3627.42,3811.09,38352721600.0
865,2015-07-29,000300.XSHG,3839.96,3934.0,3769.19,3930.38,27697284500.0
866,2015-07-30,000300.XSHG,3915.78,3968.53,3802.88,3815.41,27154866500.0
867,2015-07-31,000300.XSHG,3777.16,3863.62,3757.99,3816.7,22237676700.0
868,2015-08-03,000300.XSHG,3766.07,3829.24,3742.58,3829.24,24580503000.0
869,2015-08-04,000300.XSHG,3827.37,3948.45,3801.03,3948.16,22023655600.0
870,2015-08-05,000300.XSHG,3937.62,3962.28,3858.66,3866.9,20048426900.0
871,2015-08-06,000300.XSHG,3802.93,3888.69,3793.24,3831.85,14727869400.0
872,2015-08-07,000300.XSHG,3866.43,3926.65,3857.91,3906.95,18334915300.0
873,2015-08-10,000300.XSHG,3947.47,4101.73,3932.84,4084.36,30678054000.0
874,2015-08-11,000300.XSHG,4083.59,4110.13,4042.0,4066.67,32203419100.0
875,2015-08-12,000300.XSHG,4025.67,4078.03,4015.36,4016.13,25514619600.0
876,2015-08-13,000300.XSHG,4010.01,4075.7,3967.82,4075.46,24283697900.0
877,2015-08-14,000300.XSHG,4097.92,4113.16,4056.73,4073.54,25339299600.0
878,2015-08-17,000300.XSHG,4058.11,4081.77,4009.99,4077.87,25693963800.0
879,2015-08-18,000300.XSHG,4084.31,4103.05,3816.55,3825.41,31988107000.0
880,2015-08-19,000300.XSHG,3748.27,3898.74,3668.19,3886.14,26904983900.0
881,2015-08-20,000300.XSHG,3848.4,3880.82,3761.45,3761.45,21216796500.0
882,2015-08-21,000300.XSHG,3714.29,3757.78,3578.18,3589.54,21798640300.0
883,2015-08-24,000300.XSHG,3454.6,3468.15,3266.55,3275.53,25543665200.0
884,2015-08-25,000300.XSHG,3070.01,3200.11,3019.56,3042.93,27608130600.0
885,2015-08-26,000300.XSHG,3062.57,3192.93,2952.01,3025.69,30827062300.0
886,2015-08-27,000300.XSHG,3092.81,3206.72,3028.4,3205.64,26729493000.0
887,2015-08-28,000300.XSHG,3246.24,3353.24,3223.62,3342.29,29949842600.0
888,2015-08-31,000300.XSHG,3307.4,3368.28,3205.54,3366.54,28025040300.0
889,2015-09-01,000300.XSHG,3296.53,3370.5,3190.58,3362.08,35245852800.0
890,2015-09-02,000300.XSHG,3220.85,3387.02,3213.64,3365.83,34778941200.0
891,2015-09-07,000300.XSHG,3347.29,3422.22,3240.24,3250.49,20422443100.0
892,2015-09-08,000300.XSHG,3221.79,3340.22,3170.81,3334.02,15459963100.0
893,2015-09-09,000300.XSHG,3344.82,3426.65,3330.29,3399.3,22046742100.0
894,2015-09-10,000300.XSHG,3349.28,3398.32,3337.31,3357.56,14488297100.0
895,2015-09-11,000300.XSHG,3349.88,3383.13,3315.48,3347.19,10854750800.0
896,2015-09-14,000300.XSHG,3367.64,3373.92,3187.57,3281.13,20545725100.0
897,2015-09-15,000300.XSHG,3208.74,3240.08,3131.98,3152.23,14355564100.0
898,2015-09-16,000300.XSHG,3149.16,3345.92,3131.37,3309.25,15970999400.0
899,2015-09-17,000300.XSHG,3287.66,3354.91,3237.0,3237.0,16940188100.0
900,2015-09-18,000300.XSHG,3254.44,3280.88,3227.83,3251.27,10690348100.0
901,2015-09-21,000300.XSHG,3222.6,3312.55,3211.93,3308.25,12278866800.0
902,2015-09-22,000300.XSHG,3312.37,3371.41,3303.18,3339.03,14622198500.0
903,2015-09-23,000300.XSHG,3290.07,3315.93,3253.33,3263.03,12317143900.0
904,2015-09-24,000300.XSHG,3278.9,3300.86,3255.9,3285.0,10201123800.0
905,2015-09-25,000300.XSHG,3272.66,3290.86,3201.91,3231.95,12141927800.0
906,2015-09-28,000300.XSHG,3226.61,3246.55,3186.51,3242.75,7421946800.0
907,2015-09-29,000300.XSHG,3197.22,3208.42,3159.04,3178.85,8715063300.0
908,2015-09-30,000300.XSHG,3195.9,3223.91,3186.77,3202.95,7855934900.0
909,2015-10-08,000300.XSHG,3324.98,3337.33,3294.61,3296.48,13208176800.0
910,2015-10-09,000300.XSHG,3302.36,3352.38,3293.97,3340.12,12435250000.0
911,2015-10-12,000300.XSHG,3351.14,3486.63,3347.25,3447.69,22140046800.0
912,2015-10-13,000300.XSHG,3422.48,3452.05,3413.97,3445.04,14543378600.0
913,2015-10-14,000300.XSHG,3431.14,3458.7,3403.23,3406.11,15217393800.0
914,2015-10-15,000300.XSHG,3403.39,3486.82,3402.32,3486.82,17115829900.0
915,2015-10-16,000300.XSHG,3508.52,3537.54,3487.1,3534.07,20896470900.0
916,2015-10-19,000300.XSHG,3548.95,3572.99,3502.51,3534.18,20760674400.0
917,2015-10-20,000300.XSHG,3527.88,3577.8,3510.44,3577.7,17902510800.0
918,2015-10-21,000300.XSHG,3580.84,3601.24,3417.41,3473.25,28207605000.0
919,2015-10-22,000300.XSHG,3453.2,3530.77,3442.31,3524.53,18430558000.0
920,2015-10-23,000300.XSHG,3536.84,3581.84,3515.82,3571.24,19829447800.0
921,2015-10-26,000300.XSHG,3614.7,3620.76,3561.19,3589.26,20424886300.0
922,2015-10-27,000300.XSHG,3569.45,3601.05,3486.1,3592.88,19205614000.0
923,2015-10-28,000300.XSHG,3575.8,3598.17,3517.21,3524.92,17097709800.0
924,2015-10-29,000300.XSHG,3539.98,3561.81,3507.97,3533.31,12701044600.0
925,2015-10-30,000300.XSHG,3530.22,3574.47,3497.57,3534.08,13914191400.0
926,2015-11-02,000300.XSHG,3489.22,3543.45,3474.71,3475.96,13000256800.0
927,2015-11-03,000300.XSHG,3484.72,3501.7,3452.62,3465.49,10140187600.0
928,2015-11-04,000300.XSHG,3477.16,3628.54,3477.16,3628.54,20542386500.0
929,2015-11-05,000300.XSHG,3630.78,3781.41,3627.3,3705.97,39804656800.0
930,2015-11-06,000300.XSHG,3698.34,3801.7,3694.66,3793.37,29875307600.0
931,2015-11-09,000300.XSHG,3796.38,3891.77,3796.38,3840.36,35680482300.0
932,2015-11-10,000300.XSHG,3806.67,3876.49,3798.82,3833.24,28651960300.0
933,2015-11-11,000300.XSHG,3828.45,3843.11,3781.41,3833.65,23223429600.0
934,2015-11-12,000300.XSHG,3841.74,3843.9,3771.27,3795.32,21753764700.0
935,2015-11-13,000300.XSHG,3756.2,3793.71,3727.59,3746.24,20348989100.0
936,2015-11-16,000300.XSHG,3682.74,3764.41,3680.07,3764.13,16169090100.0
937,2015-11-17,000300.XSHG,3790.43,3852.77,3750.16,3758.39,24853307100.0
938,2015-11-18,000300.XSHG,3760.46,3771.85,3706.31,3715.58,18568949500.0
939,2015-11-19,000300.XSHG,3725.62,3775.23,3714.68,3774.97,15463198900.0
940,2015-11-20,000300.XSHG,3778.88,3793.55,3757.03,3774.38,18695168900.0
941,2015-11-23,000300.XSHG,3774.44,3802.85,3743.41,3753.34,17562681200.0
942,2015-11-24,000300.XSHG,3745.76,3754.17,3702.74,3753.89,14338328300.0
943,2015-11-25,000300.XSHG,3747.76,3781.86,3735.72,3781.61,15194494100.0
944,2015-11-26,000300.XSHG,3795.24,3805.84,3756.82,3759.43,17352546800.0
945,2015-11-27,000300.XSHG,3739.1,3742.74,3534.39,3556.99,20893935800.0
946,2015-11-30,000300.XSHG,3554.89,3587.97,3455.07,3566.41,17320116300.0
947,2015-12-01,000300.XSHG,3562.32,3617.3,3536.12,3591.7,13653655400.0
948,2015-12-02,000300.XSHG,3587.76,3725.85,3573.4,3721.95,21353886500.0
